easting,northing,elevation,distanceToWatercourse,localAuthority,households,numberOfPostcodeUnits,headcount,Suspect Charged,Porosity Max(%),Permeability category,Permeability Max(m�),Permeability Min(m�),Description,PSD min(mm),Organic soil,predicted medianPrice
635668,170760,10.0,7990.0,Thanet,6254.0,480.0,12129.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,331899.0907738095
542733,174310,60.0,1130.0,Greenwich,11720.0,775.0,28560.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,471152.9341814298
444881,127891,110.0,2770.0,Winchester,11051.0,882.0,31653.0,759,,,,,,,,645811.5639060766
504145,166758,20.0,420.0,Runnymede,8401.0,822.0,20259.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,832408.5287246779
554314,174593,10.0,1430.0,Dartford,22379.0,1593.0,65368.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,508069.0420491791
434667,115093,10.0,660.0,New Forest,17572.0,1266.0,41106.0,759,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,330090.8944119157
232761,97247,100.0,1060.0,Torridge,4916.0,652.0,11858.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,370936.9435468632
496068,135317,50.0,860.0,Waverley,7304.0,862.0,17657.0,302,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,1736670.3936937677
486604,157755,70.0,640.0,Rushmoor,22266.0,1739.0,57224.0,302,90.0,Low to moderate,1e-05,1e-07,"Organic matter, highly variable         ",0.02,1.0,416760.26243959286
453334,166756,70.0,450.0,West Berkshire,7309.0,610.0,17328.0,1089,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,345680.59799158724
442288,116137,60.0,1190.0,Southampton,,,,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,499518.15009734087
525533,150636,90.0,2310.0,Reigate and Banstead,10869.0,1124.0,27631.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,705216.7393467115
540279,110492,50.0,1040.0,Lewes,9277.0,931.0,20330.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,544898.5960123718
414800,147700,90.0,440.0,Wiltshire,12277.0,1402.0,38743.0,343,,,,,,,,368250.2455193616
361682,175086,40.0,480.0,"Bristol, City of",23619.0,1395.0,57433.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,345767.1532738096
525322,162518,90.0,5000.0,Sutton,12473.0,843.0,31280.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,463921.283494113
457585,99565,10.0,740.0,Gosport,14701.0,926.0,35702.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,342630.68755855766
534375,174208,40.0,3560.0,Southwark,13085.0,873.0,30429.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,700330.2474683056
374468,183776,110.0,3050.0,South Gloucestershire,,,,327,,,,,,,,498831.3986882891
449026,114420,30.0,690.0,Eastleigh,,,,759,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,484401.2256768226
344871,109153,60.0,1060.0,South Somerset,4823.0,478.0,10706.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,511041.1034617794
527409,176874,0.0,1120.0,Wandsworth,33266.0,2113.0,74755.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,1032474.8818027211
359828,173484,10.0,450.0,"Bristol, City of",7517.0,856.0,19401.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,550991.256377551
558884,140105,110.0,1890.0,Tunbridge Wells,5950.0,717.0,11720.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,401722.54293223086
150818,39454,120.0,770.0,Cornwall,7012.0,751.0,11001.0,546,90.0,Low to moderate,1e-05,1e-07,"Organic matter, highly variable         ",0.02,1.0,421021.3705357143
441755,113345,20.0,900.0,Southampton,19050.0,1671.0,44101.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,362702.2608350952
521082,178415,10.0,1400.0,Hounslow,20594.0,1872.0,45822.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,1075861.9761904762
517000,154900,60.0,1490.0,Mole Valley,10478.0,1279.0,24918.0,302,,,,,,,,493824.07732452644
440078,113960,20.0,1270.0,Southampton,,,,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,509867.6344488122
358862,173214,10.0,680.0,"Bristol, City of",6076.0,1475.0,18751.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,4378476.289965987
460925,149669,120.0,3640.0,Basingstoke and Deane,17148.0,1020.0,42414.0,759,,,,,,,,434911.5566895414
417100,141100,100.0,1390.0,Wiltshire,12277.0,1402.0,38743.0,343,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,317199.91340920987
460215,161317,90.0,300.0,Basingstoke and Deane,9291.0,803.0,23403.0,1089,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,403959.21613517444
300053,142517,60.0,1050.0,Somerset West and Taunton,9628.0,1084.0,18619.0,534,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,327452.2529761904
486812,166714,90.0,250.0,Bracknell Forest,22261.0,1547.0,58053.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,511267.7453045412
292372,62908,60.0,680.0,Torbay,16615.0,1253.0,33160.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,402093.6960742631
354574,178805,10.0,1820.0,"Bristol, City of",7718.0,692.0,19089.0,964,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,419283.13629219803
428781,117634,40.0,670.0,Test Valley,11664.0,1266.0,30021.0,759,55.0,Low to moderate,1e-05,1e-07,"silt, sand ",0.002,0.0,879366.1839157944
413857,130232,50.0,150.0,Wiltshire,13169.0,1086.0,30982.0,343,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,345493.18379611394
351037,165424,180.0,3260.0,North Somerset,,,,964,,,,,,,,507508.74667546514
342691,157399,70.0,220.0,North Somerset,2770.0,316.0,6644.0,964,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,443155.4508639808
331873,161577,10.0,2250.0,North Somerset,17732.0,1269.0,35965.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,242197.4407242064
359111,174517,30.0,480.0,"Bristol, City of",16826.0,815.0,44446.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,656442.8022891172
364373,173303,90.0,2150.0,South Gloucestershire,12766.0,904.0,30086.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,343043.10081934603
517581,111465,10.0,680.0,Horsham,4581.0,357.0,10012.0,506,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,454912.7971436498
491233,98828,10.0,2690.0,Arun,19136.0,1601.0,43414.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,399797.5856815601
504196,101461,0.0,1810.0,Arun,13834.0,1123.0,29858.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,455474.6365546583
579187,113222,130.0,2480.0,Hastings,10146.0,641.0,20698.0,1711,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,369591.4279626623
543930,146078,40.0,1070.0,Sevenoaks,5499.0,769.0,14173.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,368468.9950772661
559100,139000,130.0,1650.0,Tunbridge Wells,12247.0,1082.0,29750.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,539040.7764430409
588913,134360,60.0,410.0,Ashford,4362.0,499.0,9937.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,503452.68982667464
300955,87322,50.0,690.0,East Devon,8102.0,1148.0,19842.0,546,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,463356.7336309524
513220,174592,20.0,1580.0,Hounslow,13999.0,1210.0,47894.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,477809.6601880194
247384,58786,60.0,1100.0,Plymouth,18973.0,1062.0,44007.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,241372.45000779832
588561,133614,60.0,870.0,Ashford,4362.0,499.0,9937.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,504896.70433100534
610451,166240,10.0,2920.0,Canterbury,15569.0,1256.0,33165.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,427062.1714337846
615886,158470,20.0,550.0,Canterbury,12524.0,1143.0,32129.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,479020.3908903655
524300,105400,10.0,1790.0,Adur,4299.0,292.0,10759.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,385112.32942547766
390954,164388,40.0,790.0,Wiltshire,10765.0,957.0,28538.0,343,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,310040.9074803981
451627,190778,70.0,1610.0,South Oxfordshire,13779.0,1243.0,35216.0,1089,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,369314.3759769405
533502,103842,30.0,9040.0,Brighton and Hove,42545.0,2476.0,94305.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,461277.5760567823
539520,175394,20.0,150.0,Lewisham,14578.0,1240.0,34929.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,657551.6542821296
528038,150803,80.0,1410.0,Reigate and Banstead,19715.0,1827.0,50437.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,659214.1358041088
393059,187479,80.0,1210.0,Wiltshire,6033.0,653.0,14761.0,343,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,394772.80654761905
398271,92641,10.0,770.0,Dorset,6758.0,483.0,16135.0,552,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,419290.08563989145
570563,161424,10.0,630.0,Tonbridge and Malling,4474.0,307.0,11844.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,567734.5749753718
451048,107113,40.0,1850.0,Fareham,,,,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,500582.907316849
569109,171425,70.0,1360.0,Gravesham,19436.0,1179.0,49484.0,1103,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,568615.3915492734
566602,155418,100.0,1890.0,Tonbridge and Malling,8711.0,954.0,25616.0,1711,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,504298.41883224115
522180,161331,60.0,1810.0,Epsom and Ewell,9585.0,998.0,25658.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,689568.6919127913
368730,90722,80.0,920.0,Dorset,9001.0,890.0,21364.0,552,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,301448.0835387273
445376,119292,20.0,1080.0,Eastleigh,,,,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,508630.10683345015
368179,83089,40.0,1090.0,Dorset,11032.0,783.0,24759.0,552,,,,,,,,379450.7082946815
561227,99755,10.0,890.0,Eastbourne,13856.0,1293.0,26270.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,320870.8122068903
403365,91568,20.0,2750.0,"Bournemouth, Christchurch and Poole",11136.0,827.0,25208.0,552,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,587319.2073678379
314242,119657,90.0,950.0,Somerset West and Taunton,8124.0,730.0,21212.0,964,,,,,,,,370028.16125582485
439856,113992,20.0,1260.0,Southampton,19050.0,1671.0,44101.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,290405.97636727616
200443,52631,100.0,670.0,Cornwall,11576.0,907.0,27666.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,296654.4621598639
527816,172653,30.0,1740.0,Wandsworth,26882.0,1513.0,64524.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,798768.9301303854
518841,168688,10.0,270.0,Kingston upon Thames,10583.0,1065.0,23628.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,530031.5650243144
473353,173709,40.0,910.0,Wokingham,7749.0,946.0,18786.0,1089,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,572488.6233964954
455573,107208,40.0,1300.0,Fareham,9635.0,897.0,23064.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,342228.52984785655
482777,167166,60.0,720.0,Wokingham,11340.0,1262.0,32242.0,1089,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,734530.8696247474
510152,179500,30.0,580.0,Hillingdon,16313.0,1358.0,56884.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,822670.2255454074
537721,172900,20.0,1680.0,Lewisham,21633.0,1264.0,57210.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,446541.11083788227
530563,174473,30.0,4550.0,Lambeth,23656.0,1603.0,55539.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,566169.3708688698
575075,154661,10.0,820.0,Maidstone,19974.0,1690.0,53310.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,315369.18568010733
527279,176865,0.0,1000.0,Wandsworth,33266.0,2113.0,74755.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,851307.5352891157
529548,177433,0.0,1430.0,Wandsworth,7598.0,1194.0,13044.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,1370664.52190442
504360,153029,50.0,570.0,Guildford,6844.0,654.0,16122.0,302,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,688821.1847936579
195677,50729,120.0,880.0,Cornwall,12337.0,962.0,28257.0,546,90.0,Low to moderate,1e-05,1e-07,"Organic matter, highly variable         ",0.02,1.0,288553.95960884355
529062,104684,10.0,5580.0,Brighton and Hove,39665.0,2541.0,80963.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,466598.73307778797
436171,169359,130.0,1050.0,West Berkshire,6990.0,863.0,15472.0,343,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,463598.7194503731
297742,79842,10.0,520.0,Teignbridge,6319.0,857.0,14975.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,350940.3560029615
371244,128594,90.0,340.0,South Somerset,3430.0,439.0,8654.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,307400.45268617803
535997,175666,30.0,1950.0,Lewisham,12177.0,711.0,28964.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,539978.9668507145
364643,168584,40.0,630.0,Bath and North East Somerset,,,,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,493943.89375355246
518699,176068,10.0,1190.0,Richmond upon Thames,10482.0,1212.0,22989.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,959292.6410147393
532118,178403,10.0,2400.0,Southwark,14087.0,1071.0,35753.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,520480.77678571426
531143,179123,10.0,2300.0,Lambeth,10222.0,814.0,23014.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,501718.1521307562
558212,139325,100.0,1110.0,Tunbridge Wells,5950.0,717.0,11720.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,617797.7656946898
536100,169600,30.0,230.0,Bromley,21766.0,1551.0,49900.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,510555.305357494
541425,158590,140.0,4440.0,Bromley,8069.0,823.0,19683.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,444901.4707440928
365734,172966,80.0,1460.0,South Gloucestershire,20755.0,1379.0,49777.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,463241.92826429225
353483,175823,20.0,370.0,North Somerset,13436.0,1087.0,32907.0,964,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,448834.14449513296
527900,170900,20.0,2540.0,Wandsworth,26882.0,1513.0,64524.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,526485.7434446262
446688,112269,50.0,2810.0,Southampton,24684.0,1418.0,58496.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,285150.79628425394
481442,155024,70.0,290.0,Hart,,,,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,524879.7170259602
487861,150338,70.0,680.0,Rushmoor,13279.0,968.0,32491.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,347523.3249399541
553633,173978,20.0,1360.0,Dartford,22379.0,1593.0,65368.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,340854.1503984997
326306,125074,10.0,280.0,Somerset West and Taunton,6415.0,761.0,15278.0,964,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,411085.159236267
580994,165766,60.0,4890.0,Medway,20882.0,1425.0,50824.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,474559.8623511904
540421,169620,70.0,860.0,Bromley,24250.0,1687.0,60637.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,455990.83525397116
302179,82192,40.0,410.0,East Devon,17400.0,1353.0,38437.0,546,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,400050.1234056122
437837,153650,110.0,7810.0,Test Valley,9686.0,1502.0,35720.0,759,,,,,,,,818739.8678286385
560583,140548,150.0,1410.0,Tunbridge Wells,12247.0,1082.0,29750.0,1711,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,533506.8520834907
459499,162430,100.0,1070.0,Basingstoke and Deane,9291.0,803.0,23403.0,1089,55.0,Low to moderate,1e-05,1e-07,"silt, sand ",0.002,0.0,365654.85245173995
250426,53731,10.0,270.0,Plymouth,14120.0,792.0,32327.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,285412.7283626784
489872,170482,80.0,870.0,Bracknell Forest,10879.0,1106.0,29381.0,302,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,576215.1234766534
526081,169118,20.0,170.0,Merton,34043.0,2621.0,80550.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,710595.8035714286
528890,104536,10.0,5410.0,Brighton and Hove,39665.0,2541.0,80963.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,422029.5185666047
493770,99105,10.0,1120.0,Arun,13255.0,1206.0,31977.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,345865.58210471016
333308,105358,70.0,210.0,South Somerset,9472.0,965.0,21578.0,964,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,289439.21885629254
533720,177155,10.0,3950.0,Southwark,26083.0,1935.0,65578.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,537800.2585226983
483214,175821,40.0,430.0,Windsor and Maidenhead,7749.0,946.0,18786.0,1089,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,715711.7579234997
518841,168688,10.0,270.0,Kingston upon Thames,12339.0,1011.0,33504.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,575245.5701263554
504788,101524,10.0,2400.0,Arun,13834.0,1123.0,29858.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,477087.57293334184
513343,177507,30.0,4340.0,Hounslow,9498.0,694.0,33426.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,487857.46134817565
169496,44059,60.0,830.0,Cornwall,6433.0,756.0,16406.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,343325.49330357136
367388,90450,100.0,1290.0,Dorset,9001.0,890.0,21364.0,552,,,,,,,,388754.0726432999
480076,154915,70.0,1220.0,Hart,9667.0,963.0,25130.0,1089,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,604432.7988395658
524087,157801,170.0,5530.0,Reigate and Banstead,8744.0,936.0,21640.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,482710.33836607577
375852,162415,160.0,2400.0,Bath and North East Somerset,30521.0,2703.0,80405.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,624946.1321704912
532236,179578,10.0,1600.0,Southwark,31597.0,3660.0,73174.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,1143398.50127551
527008,137377,70.0,2570.0,Crawley,27030.0,2243.0,73721.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,504988.5698864491
331773,162130,30.0,2730.0,North Somerset,17732.0,1269.0,35965.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,250559.5880602241
518983,165862,30.0,660.0,Kingston upon Thames,13970.0,1157.0,32921.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,573267.7114912802
497973,152086,60.0,1060.0,Guildford,12236.0,928.0,35831.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,462081.6839576309
549319,175044,50.0,1820.0,Bexley,4093.0,415.0,11058.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,370074.49041906383
540915,158191,160.0,3970.0,Bromley,8069.0,823.0,19683.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,431148.97487842164
537500,169900,40.0,570.0,Bromley,21766.0,1551.0,49900.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,533349.7505646306
419467,126378,70.0,1040.0,Wiltshire,9576.0,1219.0,22435.0,343,55.0,Low to moderate,1e-05,1e-07,"silt, sand ",0.002,0.0,436874.1242094097
532904,165801,60.0,3530.0,Croydon,,,,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,508514.64274529414
520531,175904,0.0,920.0,Richmond upon Thames,7212.0,602.0,15777.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,891363.6468962585
579407,110715,50.0,520.0,Hastings,13441.0,806.0,28957.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,307028.0147982804
514164,168343,10.0,500.0,Elmbridge,8614.0,974.0,20964.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,761233.974528448
